2025-05-08 21:00:28|test_00_so_config_check.<module> line:159| allure_dir: /Users/zhangang/Documents/PyFile/erp_autotest/reports/allure-results
2025-05-08 21:01:00|login_manager.login line:69| 开始登录流程
2025-05-08 21:01:00|login_manager.login line:72| 使用配置文件中的默认账号密码
2025-05-08 21:01:00|login_manager.login line:76| 使用账号: 17376596912
2025-05-08 21:01:00|login_manager.login line:86| 登录URL: https://t-erp-iam-test.app.terminus.io/iam/api/v1/user/login/account
2025-05-08 21:01:00|login_manager.login line:92| 登录响应状态码: 200
2025-05-08 21:01:00|login_manager.login line:101| 重定向URL: https://t-erp-portal-test.app.terminus.io/TERP_PORTAL-TERP-tpf_umwrhzbg/login
2025-05-08 21:01:00|login_manager.get_current_user line:130| 获取用户信息URL: https://t-erp-portal-test.app.terminus.io/api/trantor/portal/user/current
2025-05-08 21:01:00|login_manager.get_current_user line:136| 获取用户信息响应状态码: 200
2025-05-08 21:01:00|login_manager.login line:114| 登录成功，用户信息: {'requestId': '8f422886-1609134', 'success': True, 'data': {'id': 540175374525637, 'username': 'zhangang', 'email': 'zhangang.26@163.com', 'mobile': '17376596912', 'nickname': '章昂', 'status': True, 'avatar': 'https://terminus-new-trantor.oss-cn-hangzhou.aliyuncs.com/iam/user/avatar/540175374525637/2025-03-10_14_44_32_7dbc5543-0152-4a67-9901-b7da94c6ba4f_%E5%A4%8D%E6%B4%BB%E5%B2%9B%E5%B7%A8%E4%BA%BA%E5%83%8F.png'}}
2025-05-08 21:01:00|LogUtil.info line:33| 测试类初始化完成
2025-05-08 21:01:00|LogUtil.info line:33| CRM会员测试类初始化完成
2025-05-08 21:01:00|LogUtil.info line:33| 开始测试: test_create_member
2025-05-08 21:01:00|LogUtil.info line:33| 发送请求: 新增会员接口
2025-05-08 21:01:00|test_01_member_create.test_create_member line:93| 新增会员接口响应: {
  "requestId": "d3c5f965-1609135",
  "success": true,
  "data": null
}
2025-05-08 21:01:00|LogUtil.info line:33| 开始测试: test_batch_create_members
2025-05-08 21:01:00|LogUtil.info line:33| 发送请求: 新增会员接口-第1个
2025-05-08 21:01:00|test_01_member_create.test_batch_create_members line:115| 第1个会员创建成功
2025-05-08 21:01:00|LogUtil.info line:33| 发送请求: 新增会员接口-第2个
2025-05-08 21:01:00|test_01_member_create.test_batch_create_members line:115| 第2个会员创建成功
2025-05-08 21:01:00|LogUtil.info line:33| 发送请求: 新增会员接口-第3个
2025-05-08 21:01:00|test_01_member_create.test_batch_create_members line:115| 第3个会员创建成功
2025-05-08 21:01:00|LogUtil.info line:33| 发送请求: 新增会员接口-第4个
2025-05-08 21:01:00|test_01_member_create.test_batch_create_members line:115| 第4个会员创建成功
2025-05-08 21:01:00|LogUtil.info line:33| 发送请求: 新增会员接口-第5个
2025-05-08 21:01:00|test_01_member_create.test_batch_create_members line:115| 第5个会员创建成功
2025-05-08 21:01:00|test_01_member_create.test_batch_create_members line:134| 批量创建完成，总数: 5, 成功: 5, 失败: 0
2025-05-08 21:01:00|MysqlUtil.__init__ line:36| 数据库管理器初始化完成，运行时模式: False
2025-05-08 21:01:00|MysqlUtil.__init__ line:36| 数据库管理器初始化完成，运行时模式: False
2025-05-08 21:01:00|LogUtil.info line:33| 内存缓存命中：使用缓存的SCM初始化数据
2025-05-08 21:01:00|login_manager.__init__ line:19| 初始化登录管理器
2025-05-08 21:01:00|login_manager.__init__ line:24| IAM URL: https://t-erp-iam-test.app.terminus.io
2025-05-08 21:01:00|login_manager.__init__ line:25| API URL: https://t-erp-portal-test.app.terminus.io
2025-05-08 21:01:00|login_manager.__init__ line:56| 登录管理器初始化完成
2025-05-08 21:01:00|login_manager.login line:69| 开始登录流程
2025-05-08 21:01:00|login_manager.login line:72| 使用配置文件中的默认账号密码
2025-05-08 21:01:00|login_manager.login line:76| 使用账号: 17376596912
2025-05-08 21:01:00|login_manager.login line:86| 登录URL: https://t-erp-iam-test.app.terminus.io/iam/api/v1/user/login/account
2025-05-08 21:01:01|login_manager.login line:92| 登录响应状态码: 200
2025-05-08 21:01:01|login_manager.login line:101| 重定向URL: https://t-erp-portal-test.app.terminus.io/TERP_PORTAL-TERP-tpf_umwrhzbg/login
2025-05-08 21:01:01|login_manager.get_current_user line:130| 获取用户信息URL: https://t-erp-portal-test.app.terminus.io/api/trantor/portal/user/current
2025-05-08 21:01:01|login_manager.get_current_user line:136| 获取用户信息响应状态码: 200
2025-05-08 21:01:01|login_manager.login line:114| 登录成功，用户信息: {'requestId': 'a3b5b7eb-1609141', 'success': True, 'data': {'id': 540175374525637, 'username': 'zhangang', 'email': 'zhangang.26@163.com', 'mobile': '17376596912', 'nickname': '章昂', 'status': True, 'avatar': 'https://terminus-new-trantor.oss-cn-hangzhou.aliyuncs.com/iam/user/avatar/540175374525637/2025-03-10_14_44_32_7dbc5543-0152-4a67-9901-b7da94c6ba4f_%E5%A4%8D%E6%B4%BB%E5%B2%9B%E5%B7%A8%E4%BA%BA%E5%83%8F.png'}}
2025-05-08 21:01:01|LogUtil.info line:33| 测试类初始化完成
2025-05-08 21:01:01|LogUtil.info line:33| 开始测试: test_01_query_order_type
2025-05-08 21:01:01|LogUtil.info line:33| 发送请求: 查询订单类型
2025-05-08 21:01:01|test_00_so_config_check.test_01_query_order_type line:87| 找到STND记录, ID: 2101001
2025-05-08 21:01:01|LogUtil.info line:33| 开始测试: test_02_query_order_type_detail
2025-05-08 21:01:01|LogUtil.info line:33| 发送请求: 查询订单类型
2025-05-08 21:01:01|test_00_so_config_check.test_01_query_order_type line:87| 找到STND记录, ID: 2101001
2025-05-08 21:01:01|test_00_so_config_check.test_02_query_order_type_detail line:109| self.so_stnd_id: 2101001
2025-05-08 21:01:01|LogUtil.info line:33| 发送请求: 查询订单类型详情
2025-05-08 21:01:01|test_00_so_config_check.test_02_query_order_type_detail line:131| response: {'soTypeCode': 'STND', 'soTypeName': '标准销售', 'partnerProcedureHeadRef': {'id': 14005002}, 'attachmentProcedureHeadRef': None, 'status': 'ENABLED', 'soTypeDesc': '标准销售', 'genTextTypeRef': None, 'isRev': False, 'isSubmitApproval': True, 'isModifyApproval': False, 'currExchangeRateType': {'id': 2000001}, 'btClass': 'SALES', 'effectiveDays': None, 'syncPrice': False, 'isDefault': False, 'id': 2101001, 'createdBy': {'id': 27}, 'updatedBy': {'id': 477234922377861}, 'createdAt': 1685108645000, 'updatedAt': 1745892294000, 'version': 68, 'deleted': 0, 'originOrgId': 0}
2025-05-08 21:01:01|MysqlUtil.__init__ line:36| 数据库管理器初始化完成，运行时模式: False
2025-05-08 21:01:01|MysqlUtil.__init__ line:36| 数据库管理器初始化完成，运行时模式: False
2025-05-08 21:01:01|LogUtil.info line:33| 内存缓存命中：使用缓存的SCM初始化数据
2025-05-08 21:01:01|login_manager.__init__ line:19| 初始化登录管理器
2025-05-08 21:01:01|login_manager.__init__ line:24| IAM URL: https://t-erp-iam-test.app.terminus.io
2025-05-08 21:01:01|login_manager.__init__ line:25| API URL: https://t-erp-portal-test.app.terminus.io
2025-05-08 21:01:01|login_manager.__init__ line:56| 登录管理器初始化完成
2025-05-08 21:01:01|login_manager.login line:69| 开始登录流程
2025-05-08 21:01:01|login_manager.login line:72| 使用配置文件中的默认账号密码
2025-05-08 21:01:01|login_manager.login line:76| 使用账号: 17376596912
2025-05-08 21:01:01|login_manager.login line:86| 登录URL: https://t-erp-iam-test.app.terminus.io/iam/api/v1/user/login/account
2025-05-08 21:01:01|login_manager.login line:92| 登录响应状态码: 200
2025-05-08 21:01:01|login_manager.login line:101| 重定向URL: https://t-erp-portal-test.app.terminus.io/TERP_PORTAL-TERP-tpf_umwrhzbg/login
2025-05-08 21:01:01|login_manager.get_current_user line:130| 获取用户信息URL: https://t-erp-portal-test.app.terminus.io/api/trantor/portal/user/current
2025-05-08 21:01:01|login_manager.get_current_user line:136| 获取用户信息响应状态码: 200
2025-05-08 21:01:01|login_manager.login line:114| 登录成功，用户信息: {'requestId': '35bb95a8-1609145', 'success': True, 'data': {'id': 540175374525637, 'username': 'zhangang', 'email': 'zhangang.26@163.com', 'mobile': '17376596912', 'nickname': '章昂', 'status': True, 'avatar': 'https://terminus-new-trantor.oss-cn-hangzhou.aliyuncs.com/iam/user/avatar/540175374525637/2025-03-10_14_44_32_7dbc5543-0152-4a67-9901-b7da94c6ba4f_%E5%A4%8D%E6%B4%BB%E5%B2%9B%E5%B7%A8%E4%BA%BA%E5%83%8F.png'}}
2025-05-08 21:01:01|LogUtil.info line:33| 测试类初始化完成
2025-05-08 21:01:01|LogUtil.info line:33| 初始化渲染数量: 8
2025-05-08 21:01:01|LogUtil.info line:33| 测试类初始化完成
2025-05-08 21:01:01|LogUtil.info line:33| 开始测试: test_save_sales_order
2025-05-08 21:01:01|LogUtil.info line:33| 发送请求: 销售订单创建初始化
2025-05-08 21:01:01|LogUtil.info line:33| 销售订单创建初始化完成
2025-05-08 21:01:01|LogUtil.info line:33| 发送请求: 查询客户信息
2025-05-08 21:01:02|LogUtil.info line:33| 客户信息查询完成
2025-05-08 21:01:02|LogUtil.info line:33| 发送请求: 查询相关方
2025-05-08 21:01:02|LogUtil.info line:33| 相关方查询完成
2025-05-08 21:01:02|LogUtil.info line:33| 发送请求: 查询销售组织列表
2025-05-08 21:01:02|test_01_create._query_sales_organization line:139| 销售组织列表查询完成: {'orgCode': 'AUTOTEST_SLS_ORG', 'orgName': '销售组织(自动化)', 'orgStatus': 'ENABLED', 'orgBusinessTypeCode': None, 'comOrgId': {'id': 14507001}, 'id': 14579001}
2025-05-08 21:01:02|LogUtil.info line:33| 销售组织列表查询完成
2025-05-08 21:01:02|LogUtil.info line:33| 发送请求: 查询物料列表
2025-05-08 21:01:02|LogUtil.info line:33| 物料列表查询完成
2025-05-08 21:01:02|LogUtil.info line:33| 发送请求: 订单行渲染
2025-05-08 21:01:03|LogUtil.error line:45| 销售订单保存失败: argument of type 'NoneType' is not iterable
2025-05-08 21:01:03|LogUtil.info line:33| 开始测试: test_submit_sales_order
2025-05-08 21:01:03|LogUtil.info line:33| 发送请求: 销售订单创建初始化
2025-05-08 21:01:03|LogUtil.info line:33| 销售订单创建初始化完成
2025-05-08 21:01:03|LogUtil.info line:33| 发送请求: 查询客户信息
2025-05-08 21:01:03|LogUtil.info line:33| 客户信息查询完成
2025-05-08 21:01:03|LogUtil.info line:33| 发送请求: 查询相关方
2025-05-08 21:01:03|LogUtil.info line:33| 相关方查询完成
2025-05-08 21:01:03|LogUtil.info line:33| 发送请求: 查询销售组织列表
2025-05-08 21:01:03|test_01_create._query_sales_organization line:139| 销售组织列表查询完成: {'orgCode': 'AUTOTEST_SLS_ORG', 'orgName': '销售组织(自动化)', 'orgStatus': 'ENABLED', 'orgBusinessTypeCode': None, 'comOrgId': {'id': 14507001}, 'id': 14579001}
2025-05-08 21:01:03|LogUtil.info line:33| 销售组织列表查询完成
2025-05-08 21:01:03|LogUtil.info line:33| 发送请求: 查询物料列表
2025-05-08 21:01:03|LogUtil.info line:33| 物料列表查询完成
2025-05-08 21:01:03|LogUtil.info line:33| 发送请求: 订单行渲染
2025-05-08 21:01:03|LogUtil.error line:45| 销售订单提交失败: argument of type 'NoneType' is not iterable
2025-05-08 21:01:03|MysqlUtil.__init__ line:36| 数据库管理器初始化完成，运行时模式: False
2025-05-08 21:01:03|MysqlUtil.__init__ line:36| 数据库管理器初始化完成，运行时模式: False
2025-05-08 21:01:03|LogUtil.info line:33| 内存缓存命中：使用缓存的SCM初始化数据
2025-05-08 21:01:03|login_manager.__init__ line:19| 初始化登录管理器
2025-05-08 21:01:03|login_manager.__init__ line:24| IAM URL: https://t-erp-iam-test.app.terminus.io
2025-05-08 21:01:03|login_manager.__init__ line:25| API URL: https://t-erp-portal-test.app.terminus.io
2025-05-08 21:01:03|login_manager.__init__ line:56| 登录管理器初始化完成
2025-05-08 21:01:03|login_manager.login line:69| 开始登录流程
2025-05-08 21:01:03|login_manager.login line:72| 使用配置文件中的默认账号密码
2025-05-08 21:01:03|login_manager.login line:76| 使用账号: 17376596912
2025-05-08 21:01:03|login_manager.login line:86| 登录URL: https://t-erp-iam-test.app.terminus.io/iam/api/v1/user/login/account
2025-05-08 21:01:04|login_manager.login line:92| 登录响应状态码: 200
2025-05-08 21:01:04|login_manager.login line:101| 重定向URL: https://t-erp-portal-test.app.terminus.io/TERP_PORTAL-TERP-tpf_umwrhzbg/login
2025-05-08 21:01:04|login_manager.get_current_user line:130| 获取用户信息URL: https://t-erp-portal-test.app.terminus.io/api/trantor/portal/user/current
2025-05-08 21:01:04|login_manager.get_current_user line:136| 获取用户信息响应状态码: 200
2025-05-08 21:01:04|login_manager.login line:114| 登录成功，用户信息: {'requestId': 'ac792891-1609159', 'success': True, 'data': {'id': 540175374525637, 'username': 'zhangang', 'email': 'zhangang.26@163.com', 'mobile': '17376596912', 'nickname': '章昂', 'status': True, 'avatar': 'https://terminus-new-trantor.oss-cn-hangzhou.aliyuncs.com/iam/user/avatar/540175374525637/2025-03-10_14_44_32_7dbc5543-0152-4a67-9901-b7da94c6ba4f_%E5%A4%8D%E6%B4%BB%E5%B2%9B%E5%B7%A8%E4%BA%BA%E5%83%8F.png'}}
2025-05-08 21:01:04|LogUtil.info line:33| 测试类初始化完成
2025-05-08 21:01:04|LogUtil.info line:33| 开始测试: test_01_query_orders
2025-05-08 21:01:04|test_02_orderlist_query.setup_method line:40| 已加载通用查询参数
2025-05-08 21:01:04|test_02_orderlist_query.setup_method line:57| 初始化新的测试数据
2025-05-08 21:01:04|test_02_orderlist_query.setup_method line:61| 开始执行测试方法: test_01_query_orders
2025-05-08 21:01:04|test_02_orderlist_query.setup_method line:65| 初始化测试数据完成
2025-05-08 21:01:04|test_02_orderlist_query.test_01_query_orders line:112| 
准备发送请求...
2025-05-08 21:01:04|LogUtil.info line:33| 发送请求: 查询销售订单列表
2025-05-08 21:01:04|test_02_orderlist_query.test_01_query_orders line:142| 
提取的测试数据: {
  "so_code": "SO002919",
  "so_type_id": 2101001,
  "so_status": "DRAFT",
  "sls_org_id": 14579001,
  "cust_id": 2130001,
  "created_by": 499869775084741
}
2025-05-08 21:01:04|test_02_orderlist_query.test_01_query_orders line:146| 
已将测试数据保存到类属性
2025-05-08 21:01:04|LogUtil.info line:33| 开始测试: test_02_query_orders_by_so_code
2025-05-08 21:01:04|test_02_orderlist_query.setup_method line:47| 使用类属性中的测试数据
2025-05-08 21:01:04|test_02_orderlist_query.setup_method line:61| 开始执行测试方法: test_02_query_orders_by_so_code
2025-05-08 21:01:04|test_02_orderlist_query.setup_method line:65| 初始化测试数据完成
2025-05-08 21:01:04|test_02_orderlist_query.test_02_query_orders_by_so_code line:216| 
准备发送请求...
2025-05-08 21:01:04|test_02_orderlist_query.test_02_query_orders_by_so_code line:217| 查询条件: 订单编号 = SO002919
2025-05-08 21:01:04|LogUtil.info line:33| 发送请求: 按订单编号查询销售订单列表
2025-05-08 21:01:04|test_02_orderlist_query.test_02_query_orders_by_so_code line:221| 
提取的嵌套数据: [
  {
    "soCode": "SO002919",
    "soDocDate": 1746547200000,
    "soExtCode": null,
    "baseCurrId": {
      "id": 2000001
    },
    "slsCurrId": {
      "id": 2000001
    },
    "exchRate": 1.0,
    "grossBaseAmt": 10.0,
    "netBaseAmt": 8.849558,
    "taxAmt": 1.150442,
    "soCreateSource": "TERP门户",
    "slsOrgId": {
      "id": 14579001
    },
    "slsTmId": null,
    "soTypeId": {
      "soTypeCode": "STND",
      "soTypeName": "标准销售",
      "partnerProcedureHeadRef": {
        "id": 14005002
      },
      "attachmentProcedureHeadRef": null,
      "status": "ENABLED",
      "soTypeDesc": "标准销售",
      "genTextTypeRef": null,
      "isRev": false,
      "isSubmitApproval": true,
      "isModifyApproval": false,
      "currExchangeRateType": {
        "id": 2000001
      },
      "btClass": "SALES",
      "effectiveDays": null,
      "syncPrice": false,
      "isDefault": false,
      "id": 2101001,
      "createdBy": {
        "id": 27
      },
      "updatedBy": {
        "id": 477234922377861
      },
      "createdAt": 1685108645000,
      "updatedAt": 1745892294000,
      "version": 68,
      "deleted": 0,
      "originOrgId": 0
    },
    "custId": {
      "id": 2130001
    },
    "custPersonName": null,
    "custPhone": null,
    "slsPersonName": "海龙",
    "slsPhone": "17700000000",
    "soStatus": "DRAFT",
    "approveStatus": null,
    "soTitle": null,
    "soDesc": null,
    "soNotes": null,
    "isFixedExchRate": false,
    "slsComId": {
      "id": 14507001
    },
    "priceIdempotent": "8b09191a612b73bef0cb8421df807cf1",
    "freezeType": "NU_FREEZE",
    "soAssociationCode": null,
    "soBusinessStatus": null,
    "bizRuleGroup": null,
    "addrDetail": null,
    "currExchangeRateType": {
      "id": 2000001
    },
    "slsDcId": {
      "id": 14378001
    },
    "btClass": "SALES",
    "effectiveAt": null,
    "slsPerson": {
      "id": 2105034
    },
    "reCalculate": null,
    "invOrg": null,
    "invLoc": null,
    "priceCalcDate": 1746598729000,
    "deliveryInterceptFail": null,
    "externalBuyerId": null,
    "addrId": null,
    "totalAmt": 10.0,
    "discountAmt": null,
    "discountInfo": null,
    "platformDiscountAmt": null,
    "merchantDiscountAmt": null,
    "actualPaidAmt": null,
    "freightAmt": null,
    "buyerRemark": null,
    "sellerRemark": null,
    "id": 16394001,
    "createdBy": {
      "id": 499869775084741
    },
    "updatedBy": {
      "id": 499869775084741
    },
    "createdAt": 1746598802000,
    "updatedAt": 1746598802000,
    "version": 1,
    "deleted": 0,
    "originOrgId": 0,
    "slsPartnerLinks": [
      {
        "soId": {
          "id": 16394001
        },
        "id": 16238006
      }
    ],
    "soItems": [
      {
        "soId": {
          "id": 16394001
        },
        "id": 16316002
      }
    ]
  }
]
2025-05-08 21:01:04|test_02_orderlist_query.test_02_query_orders_by_so_code line:230| 
成功查询到 1 条匹配的订单数据
2025-05-08 21:01:04|LogUtil.info line:33| 开始测试: test_03_query_orders_by_status
2025-05-08 21:01:04|test_02_orderlist_query.setup_method line:47| 使用类属性中的测试数据
2025-05-08 21:01:04|test_02_orderlist_query.setup_method line:61| 开始执行测试方法: test_03_query_orders_by_status
2025-05-08 21:01:04|test_02_orderlist_query.setup_method line:65| 初始化测试数据完成
2025-05-08 21:01:04|test_02_orderlist_query.test_03_query_orders_by_status line:324| 
准备发送请求...
2025-05-08 21:01:04|test_02_orderlist_query.test_03_query_orders_by_status line:325| 查询条件: 订单状态 = DRAFT
2025-05-08 21:01:04|LogUtil.info line:33| 发送请求: 按单据状态 DRAFT 查询销售订单列表
2025-05-08 21:01:05|test_02_orderlist_query.test_03_query_orders_by_status line:329| 
收到完整响应: {
  "requestId": "ac792891-1609162",
  "success": true,
  "data": {
    "data": {
      "data": [
        {
          "soCode": "SO002377",
          "soDocDate": 1745337600000,
          "soExtCode": null,
          "baseCurrId": {
            "id": 2000001
          },
          "slsCurrId": {
            "id": 2000001
          },
          "exchRate": 1.0,
          "grossBaseAmt": 417736.0,
          "netBaseAmt": 369677.876106,
          "taxAmt": 48058.123894,
          "soCreateSource": "TERP门户",
          "slsOrgId": {
            "id": 14579001
          },
          "slsTmId": null,
          "soTypeId": {
            "soTypeCode": "STND",
            "soTypeName": "标准销售",
            "partnerProcedureHeadRef": {
              "id": 14005002
            },
            "attachmentProcedureHeadRef": null,
            "status": "ENABLED",
            "soTypeDesc": "标准销售",
            "genTextTypeRef": null,
            "isRev": false,
            "isSubmitApproval": true,
            "isModifyApproval": false,
            "currExchangeRateType": {
              "id": 2000001
            },
            "btClass": "SALES",
            "effectiveDays": null,
            "syncPrice": false,
            "isDefault": false,
            "id": 2101001,
            "createdBy": {
              "id": 27
            },
            "updatedBy": {
              "id": 477234922377861
            },
            "createdAt": 1685108645000,
            "updatedAt": 1745892294000,
            "version": 68,
            "deleted": 0,
            "originOrgId": 0
          },
          "custId": {
            "id": 2059001
          },
          "custPersonName": "李月汝",
          "custPhone": "18378999655",
          "slsPersonName": "章昂",
          "slsPhone": "17376596912",
          "soStatus": "DRAFT",
          "approveStatus": null,
          "soTitle": null,
          "soDesc": null,
          "soNotes": null,
          "isFixedExchRate": false,
          "slsComId": {
            "id": 14373001
          },
          "priceIdempotent": "3bb74b3773745de18b7e6d898cffe412",
          "freezeType": "NU_FREEZE",
          "soAssociationCode": null,
          "soBusinessStatus": null,
          "bizRuleGroup": null,
          "addrDetail": "佛山市禅城区季华五路28号",
          "currExchangeRateType": {
            "id": 2000001
          },
          "slsDcId": {
            "id": 14378001
          },
          "btClass": "SALES",
          "effectiveAt": null,
          "slsPerson": {
            "id": 14094003
          },
          "reCalculate": null,
          "invOrg": null,
          "invLoc": null,
          "priceCalcDate": 1745375198000,
          "deliveryInterceptFail": null,
          "externalBuyerId": null,
          "addrId": {
            "id": 70002638
          },
          "totalAmt": 417736.0,
          "discountAmt": 0.0,
          "discountInfo": "",
          "platformDiscountAmt": null,
          "merchantDiscountAmt": null,
          "actualPaidAmt": null,
          "freightAmt": null,
          "buyerRemark": null,
          "sellerRemark": null,
          "id": 16379057,
          "createdBy": {
            "id": 540175374525637
          },
          "updatedBy": {
            "id": 540175374525637
          },
          "createdAt": 1745375199000,
          "updatedAt": 1745375199000,
          "version": 1,
          "deleted": 0,
          "originOrgId": 0,
          "slsPartnerLinks": [
            {
              "soId": {
                "id": 16379057
              },
              "id": 16223023
            }
          ],
          "soItems": [
            {
              "soId": {
                "id": 16379057
              },
              "id": 16301059
            }
          ]
        },
        {
          "soCode": "SO002373",
          "soDocDate": 1745337600000,
          "soExtCode": null,
          "baseCurrId": {
            "id": 2000001
          },
          "slsCurrId": {
            "id": 2000001
          },
          "exchRate": 1.0,
          "grossBaseAmt": 791032.0,
          "netBaseAmt": 700028.318584,
          "taxAmt": 91003.681416,
          "soCreateSource": "TERP门户",
          "slsOrgId": {
            "id": 14579001
          },
          "slsTmId": null,
          "soTypeId": {
            "soTypeCode": "STND",
            "soTypeName": "标准销售",
            "partnerProcedureHeadRef": {
              "id": 14005002
            },
            "attachmentProcedureHeadRef": null,
            "status": "ENABLED",
            "soTypeDesc": "标准销售",
            "genTextTypeRef": null,
            "isRev": false,
            "isSubmitApproval": true,
            "isModifyApproval": false,
            "currExchangeRateType": {
              "id": 2000001
            },
            "btClass": "SALES",
            "effectiveDays": null,
            "syncPrice": false,
            "isDefault": false,
            "id": 2101001,
            "createdBy": {
              "id": 27
            },
            "updatedBy": {
              "id": 477234922377861
            },
            "createdAt": 1685108645000,
            "updatedAt": 1745892294000,
            "version": 68,
            "deleted": 0,
            "originOrgId": 0
          },
          "custId": {
            "id": 2059001
          },
          "custPersonName": "李月汝",
          "custPhone": "18378999655",
          "slsPersonName": "章昂",
          "slsPhone": "17376596912",
          "soStatus": "DRAFT",
          "approveStatus": null,
          "soTitle": null,
          "soDesc": null,
          "soNotes": null,
          "isFixedExchRate": false,
          "slsComId": {
            "id": 14373001
          },
          "priceIdempotent": "6bc7bb37dff04ef9fefabfd5cb590aea",
          "freezeType": "NU_FREEZE",
          "soAssociationCode": null,
          "soBusinessStatus": null,
          "bizRuleGroup": null,
          "addrDetail": "佛山市禅城区季华五路28号",
          "currExchangeRateType": {
            "id": 2000001
          },
          "slsDcId": {
            "id": 14378001
          },
          "btClass": "SALES",
          "effectiveAt": null,
          "slsPerson": {
            "id": 14094003
          },
          "reCalculate": null,
          "invOrg": null,
          "invLoc": null,
          "priceCalcDate": 1745375188000,
          "deliveryInterceptFail": null,
